i,time,message
144,1617296320.1281674,$GPGGA,172615.80,5522.11044844,N,01025.94880493,E,4,16,0.7,22.871,M,39.413,M,1.8,0028*75
145,1617296320.3963177,$GPGGA,172616.00,5522.11039920,N,01025.94905257,E,4,16,0.7,22.904,M,39.413,M,2.0,0028*7D
146,1617296320.6646204,$GPGGA,172616.25,5522.11034069,N,01025.94935194,E,4,16,0.7,22.871,M,39.413,M,1.3,0028*7F
147,1617296320.9391541,$GPGGA,172616.50,5522.11027786,N,01025.94966266,E,4,16,0.7,22.874,M,39.413,M,1.5,0028*72
148,1617296321.2104194,$GPGGA,172616.75,5522.11020189,N,01025.94994048,E,4,16,0.7,22.872,M,39.413,M,1.8,0028*73
149,1617296321.4915385,$GPGGA,172617.00,5522.11010872,N,01025.95021757,E,4,16,0.7,22.880,M,39.413,M,1.0,0028*74
150,1617296321.761459,$GPGGA,172617.45,5522.10994124,N,01025.95070339,E,4,16,0.7,22.898,M,39.413,M,1.5,0028*7F
151,1617296322.029436,$GPGGA,172617.70,5522.10982504,N,01025.95096077,E,4,16,0.7,22.950,M,39.413,M,1.7,0028*7E
152,1617296322.2980943,$GPGGA,172617.90,5522.10973296,N,01025.95113710,E,4,16,0.7,22.935,M,39.413,M,1.9,0028*75
153,1617296322.5670953,$GPGGA,172618.15,5522.10959051,N,01025.95134304,E,4,15,0.7,22.886,M,39.413,M,1.1,0028*70
154,1617296322.835317,$GPGGA,172618.35,5522.10949139,N,01025.95149672,E,4,15,0.7,22.928,M,39.413,M,1.4,0028*72
155,1617296323.1055632,$GPGGA,172618.80,5522.10922583,N,01025.95178511,E,4,15,0.7,22.927,M,39.413,M,1.8,0028*73
156,1617296323.3746595,$GPGGA,172619.10,5522.10903285,N,01025.95190745,E,4,14,0.8,22.902,M,39.413,M,1.1,0028*7C
157,1617296323.6434448,$GPGGA,172619.35,5522.10886929,N,01025.95197228,E,4,14,0.8,22.900,M,39.413,M,1.4,0028*74
158,1617296323.9118445,$GPGGA,172619.60,5522.10870279,N,01025.95204006,E,4,14,0.8,22.909,M,39.413,M,1.6,0028*7F
159,1617296324.1792073,$GPGGA,172619.80,5522.10856988,N,01025.95204127,E,4,14,0.8,22.887,M,39.413,M,1.8,0028*7B
160,1617296324.4469428,$GPGGA,172620.00,5522.10842825,N,01025.95202962,E,4,14,0.8,22.927,M,39.413,M,2.0,0028*75
161,1617296324.7148464,$GPGGA,172620.25,5522.10825616,N,01025.95198427,E,4,14,0.8,22.914,M,39.413,M,2.3,0028*72
162,1617296324.9819822,$GPGGA,172620.50,5522.10808332,N,01025.95189037,E,4,13,0.9,22.926,M,39.413,M,1.5,0028*7B
163,1617296325.2492094,$GPGGA,172620.95,5522.10779041,N,01025.95167976,E,4,12,0.9,22.919,M,39.413,M,2.0,0028*7B
164,1617296325.516703,$GPGGA,172621.20,5522.10765375,N,01025.95151306,E,4,12,0.9,22.908,M,39.413,M,1.2,0028*74
165,1617296325.782689,$GPGGA,172621.40,5522.10754077,N,01025.95137247,E,4,12,0.9,22.873,M,39.413,M,1.4,0028*7E
166,1617296326.0565636,$GPGGA,172621.65,5522.10740159,N,01025.95116602,E,4,12,0.9,22.905,M,39.413,M,1.6,0028*75
167,1617296326.323467,$GPGGA,172621.85,5522.10728462,N,01025.95105444,E,4,12,0.9,22.985,M,39.413,M,0.9,0028*7C
168,1617296326.5977323,$GPGGA,172622.30,5522.10703614,N,01025.95072428,E,4,12,0.9,22.917,M,39.413,M,1.3,0028*70
169,1617296326.8673794,$GPGGA,172622.50,5522.10692198,N,01025.95061933,E,4,12,0.9,22.929,M,39.413,M,1.5,0028*72
170,1617296327.134938,$GPGGA,172622.75,5522.10675479,N,01025.95050714,E,4,12,0.9,22.896,M,39.413,M,1.8,0028*77
171,1617296327.4020438,$GPGGA,172623.00,5522.10659478,N,01025.95042635,E,4,12,0.9,22.920,M,39.413,M,2.0,0028*7D
172,1617296327.6714997,$GPGGA,172623.25,5522.10642655,N,01025.95035615,E,4,12,0.9,22.900,M,39.413,M,1.3,0028*7D
173,1617296327.9385042,$GPGGA,172623.50,5522.10625559,N,01025.95030850,E,4,12,0.9,22.932,M,39.413,M,1.5,0028*7C
174,1617296328.2069278,$GPGGA,172623.75,5522.10608916,N,01025.95025761,E,4,12,0.9,22.905,M,39.413,M,1.8,0028*73
175,1617296328.4755764,$GPGGA,172624.00,5522.10590743,N,01025.95020480,E,4,12,0.9,22.922,M,39.413,M,1.0,0028*7E
176,1617296328.743518,$GPGGA,172624.25,5522.10573366,N,01025.95017272,E,4,12,0.9,22.930,M,39.413,M,1.3,0028*78
177,1617296329.0132883,$GPGGA,172624.50,5522.10555120,N,01025.95015469,E,4,12,0.9,22.913,M,39.413,M,1.5,0028*77
178,1617296329.2865357,$GPGGA,172624.95,5522.10523852,N,01025.95010451,E,4,12,0.9,22.919,M,39.413,M,2.0,0028*71
179,1617296329.5548756,$GPGGA,172625.20,5522.10507205,N,01025.95008582,E,4,12,0.9,22.962,M,39.413,M,1.2,0028*7B
180,1617296329.8236103,$GPGGA,172625.40,5522.10493276,N,01025.95007905,E,4,12,0.9,22.940,M,39.413,M,1.4,0028*7F
181,1617296330.0918849,$GPGGA,172625.65,5522.10474886,N,01025.95007437,E,4,12,0.9,22.923,M,39.413,M,1.6,0028*7F
182,1617296330.3597465,$GPGGA,172625.90,5522.10458230,N,01025.95007900,E,4,12,0.9,22.975,M,39.413,M,0.9,0028*78
183,1617296330.652043,$GPGGA,172626.35,5522.10426399,N,01025.95011668,E,4,12,0.9,22.983,M,39.413,M,1.4,0028*7C
184,1617296330.921352,$GPGGA,172626.60,5522.10409767,N,01025.95016480,E,4,12,0.9,22.954,M,39.413,M,1.6,0028*7F
185,1617296331.1996775,$GPGGA,172626.80,5522.10395319,N,01025.95023434,E,4,12,0.9,22.992,M,39.413,M,1.8,0028*73
186,1617296331.4706888,$GPGGA,172627.00,5522.10381859,N,01025.95030045,E,4,12,0.9,22.993,M,39.413,M,2.0,0028*7A
187,1617296331.7404842,$GPGGA,172627.45,5522.10351505,N,01025.95050125,E,4,12,0.9,22.988,M,39.413,M,1.5,0028*7F
188,1617296332.0117736,$GPGGA,172627.65,5522.10338765,N,01025.95061554,E,4,12,0.9,22.964,M,39.413,M,1.6,0028*77
189,1617296332.2830687,$GPGGA,172627.90,5522.10322944,N,01025.95076081,E,4,13,0.8,22.938,M,39.413,M,0.9,0028*77
190,1617296332.5532033,$GPGGA,172628.15,5522.10306475,N,01025.95091427,E,4,13,0.8,22.955,M,39.413,M,1.1,0028*7F
191,1617296332.822949,$GPGGA,172628.35,5522.10292648,N,01025.95103191,E,4,13,0.8,22.916,M,39.413,M,1.4,0028*7D
192,1617296333.0924745,$GPGGA,172628.80,5522.10262457,N,01025.95129699,E,4,13,0.8,22.916,M,39.413,M,1.8,0028*7B
193,1617296333.3613808,$GPGGA,172629.00,5522.10248917,N,01025.95142827,E,4,13,0.8,22.919,M,39.413,M,2.0,0028*71
194,1617296333.6315114,$GPGGA,172629.25,5522.10232051,N,01025.95156888,E,4,13,0.8,22.927,M,39.413,M,1.3,0028*7D
195,1617296333.9022424,$GPGGA,172629.50,5522.10215226,N,01025.95171106,E,4,13,0.8,22.908,M,39.413,M,1.5,0028*79
196,1617296334.1715307,$GPGGA,172629.75,5522.10197929,N,01025.95186118,E,4,13,0.8,22.939,M,39.413,M,1.8,0028*7B
197,1617296334.4422565,$GPGGA,172630.00,5522.10181207,N,01025.95199288,E,4,13,0.8,22.916,M,39.413,M,1.0,0028*70
198,1617296334.7120965,$GPGGA,172630.45,5522.10150763,N,01025.95222388,E,4,13,0.8,22.956,M,39.413,M,1.5,0028*79
