,Unnamed: 0,ID,x,y,time,NMEA_lat,latDir,NMEA_lon,lonDir,fix,nSat,hError,altitude,unit,height (datum),unit.1,dgpsAge,checksum,note,typename,sub category,ID.1,energifyn,fjernvarme,geodanmark,kortopslag,samaqua
438,389,100,590671.7501,6136722.529,113023.95,5522.105703,N,1025.838037,E,4,14,0.8,23.857,M,39.413,M,2,0007*79,,new_Tree,,100,-,-,1103670643,-,-
439,390,104,590675.3955,6136717.416,113046.9,5522.102906,N,1025.841388,E,4,15,0.8,24.248,M,39.413,M,0.9,0007*7C,,new_Tree,,104,-,-,1103670854,-,-
440,391,105,590679.0925,6136717.378,113124.45,5522.102845,N,1025.844886,E,4,14,0.9,24.79,M,39.413,M,1.5,0007*79,,new_Tree,,105,-,-,1103670438,-,-
441,585,106,590677.0672,6136702.924,131702,5522.095077,N,1025.842688,E,5,6,7.2,25.462,M,39.413,M,1,0013*78,,new_Tree,,106,-,-,1067406484,-,-
442,395,114,590659.5545,6136716.258,113401.2,5522.102457,N,1025.826374,E,4,11,0.9,23.771,M,39.413,M,1.2,0007*79,,new_Tree,,114,-,-,1103670421,-,-
443,396,115,590655.8212,6136716.145,113439.45,5522.102438,N,1025.822838,E,4,8,1.6,23.815,M,39.413,M,1.5,0007*71,,new_Tree,,115,-,-,1103670623,-,-
444,398,117,590657.1611,6136722.709,113624.45,5522.105961,N,1025.824234,E,4,12,0.9,23.858,M,39.413,M,1.5,0007*72,,new_Tree,,117,-,-,1103670440,-,-
445,401,118,590655.109,6136729.084,113742.25,5522.10942,N,1025.822416,E,4,12,0.9,23.681,M,39.413,M,1.3,0007*7B,,new_Tree,,118,-,-,1103670765,-,-
446,399,119,590661.1988,6136729.604,113653.05,5522.109633,N,1025.828189,E,4,13,0.9,23.432,M,39.413,M,1,0007*7E,,new_Tree,,119,-,-,1103670864,-,-
447,490,174,590739.1899,6136689.896,122223.8,5522.087367,N,1025.901224,E,4,12,0.9,23.141,M,39.413,M,0.8,0013*71,,new_Tree,,174,-,-,1034135709,-,-
448,494,177,590734.2568,6136689.486,122334.2,5522.087201,N,1025.896548,E,4,12,0.9,23.299,M,39.413,M,1.2,0013*7C,,new_Tree,,177,-,-,1034135708,-,-
449,495,179,590729.7816,6136688.796,122348.15,5522.086878,N,1025.892299,E,4,12,1.1,23.273,M,39.413,M,1.1,0013*74,,new_Tree,,179,-,-,1034135711,-,-
450,472,195,590756.4638,6136709.399,121504.7,5522.097687,N,1025.917951,E,4,12,0.8,23.158,M,39.413,M,1.7,0013*77,,new_Tree,,195,-,-,1034135706,-,-
451,473,196,590760.2246,6136709.929,121517.45,5522.097931,N,1025.92152,E,4,12,0.8,23.197,M,39.413,M,1.5,0013*71,,new_Tree,,196,-,-,1034135705,-,-
452,474,197,590764.1597,6136710.309,121532.75,5522.098092,N,1025.925252,E,4,13,0.8,23.234,M,39.413,M,1.8,0013*7E,,new_Tree,,197,-,-,1034135473,-,-
453,441,212,590731.6462,6136725.366,115908.3,5522.106568,N,1025.894776,E,4,12,1,23.535,M,39.413,M,1.3,0013*7D,,new_Tree,,212,-,-,1034135470,-,-
454,443,215,590735.8262,6136725.798,120136.55,5522.106754,N,1025.89874,E,4,13,0.8,23.36,M,39.413,M,1.5,0013*72,,new_Tree,,215,-,-,1034135703,-,-
455,445,217,590739.8001,6136726.046,120227.55,5522.106844,N,1025.902505,E,4,13,0.9,23.342,M,39.413,M,1.5,0013*74,,new_Tree,,217,-,-,1034135702,-,-
456,451,223,590769.4103,6136728.815,120637,5522.108008,N,1025.930581,E,4,13,0.9,23.053,M,39.413,M,1,0013*79,,new_Tree,,223,-,-,1034135476,-,-
457,453,226,590773.1514,6136729.254,120715.45,5522.108204,N,1025.93413,E,4,13,0.9,23.078,M,39.413,M,1.5,0013*75,,new_Tree,,226,-,-,1034135475,-,-
458,454,227,590777.3034,6136729.691,120731.7,5522.108393,N,1025.938068,E,4,12,1.2,23.229,M,39.413,M,0.7,0013*7F,,new_Tree,,227,-,-,1034135478,-,-
459,580,236,590771.4346,6136756.741,130855.2,5522.123038,N,1025.933041,E,4,8,2.5,22.923,M,39.413,M,1.2,0013*72,,new_Tree,,236,-,-,-,-,-
460,581,238,590747.6099,6136754.74,131034.7,5522.122223,N,1025.910455,E,4,11,1.1,23.864,M,39.413,M,1.7,0013*7E,,new_Tree,,238,-,-,-,-,-
461,562,289,590711.6535,6136806.557,125957.75,5522.15055,N,1025.877435,E,4,7,3.3,22.721,M,39.413,M,1.8,0013*78,,new_Tree,,289,-,-,1202734486,-,-
462,561,290,590716.6904,6136806.902,125942.9,5522.150681,N,1025.882208,E,4,9,1.8,23.515,M,39.413,M,0.9,0013*76,,new_Tree,,290,-,-,1202734424,-,-
463,560,291,590721.6756,6136807.579,125926.3,5522.15099,N,1025.886939,E,4,8,2.2,22.779,M,39.413,M,1.3,0013*72,,new_Tree,,291,-,-,1202734487,-,-
464,559,292,590726.52,6136807.855,125906.85,5522.151085,N,1025.891529,E,4,10,1.2,23.544,M,39.413,M,0.9,0013*7A,,new_Tree,,292,-,-,1202734423,-,-
465,558,293,590731.6701,6136808.434,125841.35,5522.15134,N,1025.896414,E,4,11,0.9,24.01,M,39.413,M,1.4,0013*74,,new_Tree,,293,-,-,1202734422,-,-
466,557,294,590736.7898,6136809.01,125823.65,5522.151594,N,1025.901271,E,4,10,1.2,23.89,M,39.413,M,1.6,0013*73,,new_Tree,,294,-,-,1202734421,-,-
467,556,296,590747.4124,6136809.999,125755.7,5522.152009,N,1025.911343,E,4,11,0.9,23.905,M,39.413,M,1.7,0013*7E,,new_Tree,,296,-,-,1202734428,-,-
468,555,297,590752.3062,6136810.398,125737.15,5522.15217,N,1025.915983,E,4,11,0.9,24.039,M,39.413,M,1.1,0013*7E,,new_Tree,,297,-,-,1202734427,-,-
469,554,298,590757.4763,6136810.963,125720.15,5522.152417,N,1025.920886,E,4,10,1.2,23.898,M,39.413,M,1.1,0013*71,,new_Tree,,298,-,-,1202734426,-,-
470,553,299,590762.4437,6136811.42,125703.95,5522.152608,N,1025.925596,E,4,10,1.2,23.989,M,39.413,M,0.9,0013*7C,,new_Tree,,299,-,-,1202734425,-,-
471,552,300,590767.4045,6136812.019,125647.8,5522.152876,N,1025.930303,E,4,10,1.2,23.869,M,39.413,M,0.8,0013*7B,,new_Tree,,300,-,-,1202734430,-,-
472,551,301,590772.213,6136812.437,125630.85,5522.153048,N,1025.934861,E,4,11,0.9,23.449,M,39.413,M,0.9,0013*75,,new_Tree,,301,-,-,1202734429,-,-
473,518,534,590804.9807,6136721.204,123537.3,5522.103512,N,1025.964095,E,4,10,1.3,26.818,M,39.413,M,1.3,0013*7B,,new_Tree,,534,-,-,-,-,-
474,519,535,590806.154,6136716.441,123558.75,5522.100932,N,1025.965113,E,4,5,10.3,26.865,M,39.413,M,1.8,0013*47,,new_Tree,,535,-,-,-,-,-
475,520,536,590804.9043,6136707.264,123624.85,5522.095999,N,1025.963752,E,4,11,1.2,25.805,M,39.413,M,0.9,0013*78,,new_Tree,,536,-,-,-,-,-
476,521,537,590802.2901,6136770.088,123812.45,5522.12989,N,1025.962501,E,4,9,1.4,26.703,M,39.413,M,1.5,0013*74,,new_Tree,,537,-,-,-,-,-
477,522,538,590798.8775,6136769.154,123847.9,5522.129424,N,1025.959253,E,4,8,1.8,25.033,M,39.413,M,0.9,0013*70,,new_Tree,,538,-,-,-,-,-
478,547,564,590791.7046,6136817.948,125423.3,5522.155802,N,1025.953415,E,4,11,1.3,24.346,M,39.413,M,1.3,0013*70,,new_Tree,,564,-,-,-,-,-
479,548,565,590797.8368,6136818.433,125451.9,5522.155996,N,1025.959228,E,4,7,2.4,26.75,M,39.413,M,1.9,0013*72,,new_Tree,,565,-,-,-,-,-
480,549,566,590797.6096,6136820.201,125519.15,5522.156951,N,1025.959048,E,4,7,2.4,26.677,M,39.413,M,1.1,0013*7A,,new_Tree,,566,-,-,-,-,-
481,588,606,590805.8406,6136683.026,132151.15,5522.082925,N,1025.964165,E,4,10,1.6,24.402,M,39.413,M,1.1,0013*75,,new_Tree,,606,-,-,-,-,-
482,589,607,590806.4336,6136678.119,132217.6,5522.080273,N,1025.964631,E,4,8,1.3,24.225,M,39.413,M,1.6,0013*7B,,new_Tree,,607,-,-,-,-,-
483,373,84,590671.3505,6136686.223,112130.6,5522.086139,N,1025.836953,E,4,13,0.8,24.4,M,39.413,M,1.6,0007*78,,new_Tree Stump,,84,-,-,1103670638,-,-
484,357,374,590699.2511,6136645.687,111258.95,5522.063981,N,1025.862568,E,4,14,1,23.539,M,39.413,M,0.9,0007*79,,new_Unknown,,374,-,-,-,-,-
485,360,377,590686.2933,6136652.765,111445.2,5522.06794,N,1025.850443,E,4,14,1,23.601,M,39.413,M,1.2,0007*73,,new_Light Fixture,,377,-,-,1103669380,-,-
486,362,379,590682.3541,6136652.614,111520.75,5522.067902,N,1025.846712,E,4,14,1,23.766,M,39.413,M,1.8,0007*77,,new_Unknown,,379,-,-,-,-,-
487,404,421,590639.8312,6136722.951,113901.4,5522.106283,N,1025.807839,E,4,11,1.6,23.736,M,39.413,M,1.4,0007*74,,new_Unknown,,421,-,-,-,-,-
488,405,422,590638.9471,6136725.525,113937.6,5522.107681,N,1025.807052,E,4,11,1.6,23.512,M,39.413,M,1.6,0007*78,,new_Unknown,,422,-,-,-,-,-
489,406,423,590638.5873,6136731.777,113956.6,5522.111054,N,1025.806833,E,4,11,1.6,23.227,M,39.413,M,1.6,0007*70,,new_Unknown,,423,-,-,-,-,-
490,407,424,590638.1496,6136736.635,114016.9,5522.113677,N,1025.806513,E,4,13,0.9,23.507,M,39.413,M,0.9,0007*7A,,new_Manhole Cover,,424,-,-,1034152864,-,-
491,408,425,590625.4822,6136741.632,114059.05,5522.116511,N,1025.794622,E,4,12,1.2,23.346,M,39.413,M,2,0007*7B,,new_Light Fixture,,425,-,-,1034152974,-,-
492,6,8,590757.6586,6136655.163,102021.55,5522.068442,N,1025.918026,E,4,9,,25.602,M,39.413,M,1.5,0008*7B,,Trash Can,,8,-,-,-,-,-
493,12,14,590756.0603,6136672.267,102202,5522.077678,N,1025.916846,E,4,6,,22.349,M,39.413,M,2,0008*72,,Trash Can,,14,-,-,-,-,-
494,29,32,590743.291,6136670.799,102751.8,5522.077028,N,1025.904734,E,4,12,,22.138,M,39.413,M,0.8,0008*79,,Trash Can,,32,-,-,-,-,-
495,36,39,590747.1347,6136654.721,102948.15,5522.06832,N,1025.908058,E,4,6,,22.506,M,39.413,M,4.2,0008*40,,Trash Can,,39,-,-,-,-,-
496,54,57,590721.8885,6136645.42,104021.8,5522.063586,N,1025.883986,E,4,6,,22.398,M,39.413,M,1.8,0008*75,,Trash Can,,57,-,-,-,-,-
497,60,63,590702.8697,6136650.236,104149.05,5522.066393,N,1025.866081,E,4,7,,22.569,M,39.413,M,2,0008*7F,,Trash Can,,63,-,-,-,-,-
498,68,71,590685.1046,6136652.329,104438.45,5522.067718,N,1025.84931,E,4,10,,22.023,M,39.413,M,1.5,0008*7B,,Trash Can,,71,-,-,-,-,-
499,247,260,590694.9932,6136771.986,131940.4,5522.132102,N,1025.860995,E,4,8,,22.462,M,39.415,M,1.4,0024*73,,Trash Can,,260,-,-,-,-,-
500,248,261,590693.6681,6136787.812,132008.6,5522.140646,N,1025.860049,E,4,5,,23.533,M,39.415,M,1.6,0024*44,,Trash Can,,261,-,-,-,-,-
501,2,3,590776.8167,6136656.367,101752.75,5522.068878,N,1025.93618,E,4,7,,23.082,M,39.413,M,1.8,0008*78,,Tree,,3,-,-,1103670673,-,-
502,10,12,590757.7121,6136666.925,102138.25,5522.074781,N,1025.918306,E,4,5,,22.917,M,39.413,M,1.3,0008*72,,Tree,,12,-,-,1103670581,-,-
503,14,16,590757.2229,6136674.71,102219.55,5522.078982,N,1025.917994,E,4,11,,22.975,M,39.413,M,1.5,0008*7F,,Tree,,16,-,-,1103670972,-,-
504,15,17,590761.8168,6136673.886,102234.55,5522.078487,N,1025.922326,E,4,12,,22.972,M,39.413,M,1.5,0008*72,,Tree,,17,-,-,1103670695,-,-
505,16,18,590766.5857,6136675.189,102245.35,5522.079136,N,1025.926864,E,4,9,,22.965,M,39.413,M,1.4,0008*7B,,Tree,,18,-,-,1103670861,-,-
506,17,19,590781.5982,6136675.639,102312.15,5522.079212,N,1025.94108,E,4,10,,23.185,M,39.413,M,1.1,0008*76,,Tree,,19,-,-,1103670597,-,-
507,18,20,590786.721,6136673.61,102327.6,5522.078062,N,1025.945888,E,4,9,,23.139,M,39.413,M,1.6,0008*75,,Tree,,20,-,-,1103670846,-,-
508,19,21,590788.6649,6136676.537,102339.75,5522.079618,N,1025.947785,E,4,12,,23.249,M,39.413,M,1.8,0008*72,,Tree,,21,-,-,1103670869,-,-
509,37,40,590745.239,6136654.231,103019.55,5522.068077,N,1025.906255,E,4,7,,23.046,M,39.413,M,2.5,0008*73,,Tree,,40,-,-,1103670568,-,-
510,38,41,590743.748,6136658.779,103056.2,5522.070545,N,1025.904932,E,4,10,,22.997,M,39.413,M,1.2,0008*70,,Tree,,41,-,-,1103670364,-,-
511,39,42,590741.5446,6136672.231,103121.25,5522.07782,N,1025.903109,E,4,11,,23.02,M,39.413,M,1.3,0008*7F,,Tree,,42,-,-,1103670519,-,-
512,40,43,590737.0117,6136671.695,103131.9,5522.077581,N,1025.898809,E,4,7,,23.189,M,39.413,M,0.9,0008*70,,Tree,,43,-,-,1103670984,-,-
513,42,45,590726.0534,6136670.676,103204.95,5522.077153,N,1025.888418,E,4,11,,23.123,M,39.413,M,0.9,0008*71,,Tree,,45,-,-,1103670678,-,-
514,43,46,590721.7491,6136670.67,103216.85,5522.077197,N,1025.884345,E,4,12,,23.032,M,39.413,M,0.9,0008*7F,,Tree,,46,-,-,1103670700,-,-
515,46,49,590724.6287,6136651.838,103332.45,5522.067015,N,1025.886704,E,4,8,,23.045,M,39.413,M,1.5,0008*75,,Tree,,49,-,-,1103670391,-,-
516,47,50,590728.9694,6136651.24,103350.35,5522.066645,N,1025.8908,E,4,5,,23.071,M,39.413,M,4.3,0008*72,,Tree,,50,-,-,1103670754,-,-
517,48,51,590739.2274,6136653.822,103437.65,5522.067923,N,1025.900558,E,4,6,,23.52,M,39.413,M,1.6,0008*7F,,Tree,,51,-,-,1103670514,-,-
518,55,58,590712.6072,6136650.533,104052,5522.066445,N,1025.875302,E,4,10,,22.88,M,39.413,M,2,0008*77,,Tree,,58,-,-,1103670406,-,-
519,56,59,590711.4614,6136647.394,104104.95,5522.064766,N,1025.874156,E,4,10,,23.303,M,39.413,M,0.9,0008*7E,,Tree,,59,-,-,1103670433,-,-
520,57,60,590708.4953,6136644.41,104117.1,5522.06319,N,1025.871291,E,4,12,,23.008,M,39.413,M,1.1,0008*77,,Tree,,60,-,-,-,-,-
521,58,61,590706.6116,6136647.557,104124.55,5522.064908,N,1025.86957,E,4,10,,23.121,M,39.413,M,1.5,0008*73,,Tree,,61,-,-,1103670542,-,-
522,66,69,590691.2809,6136655.71,104405.1,5522.069472,N,1025.85522,E,4,9,,22.22,M,39.413,M,1.1,0008*7D,,Tree,,69,-,-,-,-,-
523,69,72,590686.5717,6136658.037,104456.95,5522.070778,N,1025.850809,E,4,8,,23.163,M,39.413,M,2,0008*7B,,Tree,,72,-,-,1103670394,-,-
524,70,73,590689.8672,6136661.378,104508.9,5522.072543,N,1025.853993,E,4,8,,23.165,M,39.413,M,0.9,0008*74,,Tree,,73,-,-,1103670759,-,-
525,71,74,590685.5268,6136663.9,104519.2,5522.07395,N,1025.849934,E,4,8,,23.502,M,39.413,M,1.2,0008*71,,Tree,,74,-,-,1103670586,-,-
526,79,83,590673.2085,6136687.412,104821.7,5522.086759,N,1025.838734,E,4,5,,23.868,M,39.413,M,0.7,0008*79,,Tree,,83,-,-,1103670627,-,-
527,85,89,590697.684,6136679.82,105242.7,5522.082396,N,1025.861749,E,4,11,,23.18,M,39.413,M,1.7,0008*70,,Tree,,89,-,-,1103670783,-,-
528,86,90,590707.0091,6136679.543,105300.7,5522.082143,N,1025.870568,E,4,12,,22.356,M,39.413,M,1.7,0008*78,,Tree,,90,-,-,1103670496,-,-
529,87,91,590709.6413,6136675.021,105314.1,5522.079677,N,1025.872971,E,4,9,,23.003,M,39.413,M,1.1,0008*7A,,Tree,,91,-,-,1103670490,-,-
530,88,92,590708.713,6136685.76,105335.7,5522.085475,N,1025.872302,E,4,10,,23.098,M,39.413,M,1.7,0008*7A,,Tree,,92,-,-,1103670351,-,-
531,89,93,590705.2503,6136714.83,105413.15,5522.101182,N,1025.86959,E,4,12,,22.953,M,39.413,M,1.1,0008*7A,,Tree,,93,-,-,1103670365,-,-
532,90,94,590695.2436,6136716.746,105434.65,5522.102325,N,1025.860158,E,4,12,,22.539,M,39.413,M,1.6,0008*73,,Tree,,94,-,-,1103670396,-,-
533,91,95,590692.413,6136722.442,105448.15,5522.105427,N,1025.85759,E,4,12,,23.282,M,39.413,M,1.1,0008*77,,Tree,,95,-,-,1103670502,-,-
534,92,96,590693.4318,6136728.364,105459.75,5522.108607,N,1025.858669,E,4,14,,22.937,M,39.413,M,1.8,0008*78,,Tree,,96,-,-,1103670842,-,-
535,93,97,590683.3306,6136723.934,105519.85,5522.106332,N,1025.849024,E,4,11,,23.445,M,39.413,M,0.9,0008*73,,Tree,,97,-,-,1103670626,-,-
536,94,98,590678.827,6136725.639,105530.25,5522.107301,N,1025.844795,E,4,10,,23.632,M,39.413,M,1.3,0008*77,,Tree,,98,-,-,1103670755,-,-
537,95,99,590676.7474,6136721.419,105539.2,5522.105049,N,1025.842745,E,4,11,,23.31,M,39.413,M,1.2,0008*7C,,Tree,,99,-,-,1103670532,-,-
538,96,100,590671.6233,6136722.746,105550.7,5522.105821,N,1025.837921,E,4,10,,23.233,M,39.413,M,1.7,0008*78,,Tree,,100,-,-,1103670643,-,-
539,100,104,590675.5964,6136717.294,105652.5,5522.102838,N,1025.841575,E,4,11,,23.607,M,39.413,M,1.5,0008*75,,Tree,,104,-,-,1103670854,-,-
540,101,105,590679.2639,6136717.493,105704.2,5522.102905,N,1025.84505,E,4,9,,23.726,M,39.413,M,2.2,0008*77,,Tree,,105,-,-,1103670438,-,-
541,102,106,590677.8243,6136704.308,105755.1,5522.095814,N,1025.843431,E,5,10,,22.006,M,39.413,M,1.1,0008*7D,,Tree,,106,-,-,1067406484,-,-
542,109,114,590659.9383,6136716.214,110240.5,5522.10243,N,1025.826736,E,4,8,,23.085,M,39.413,M,1.5,0008*72,,Tree,,114,-,-,1103670421,-,-
543,110,115,590655.6799,6136716.079,110327.85,5522.102404,N,1025.822703,E,5,6,,23.397,M,39.413,M,0.9,0008*7B,,Tree,,115,-,-,1103670623,-,-
544,112,117,590657.2424,6136722.854,110427.25,5522.106038,N,1025.824314,E,4,7,,23.174,M,39.413,M,1.3,0008*70,,Tree,,117,-,-,1103670440,-,-
545,113,118,590654.878,6136728.419,110443.5,5522.109064,N,1025.822184,E,4,7,,23.153,M,39.413,M,1.5,0008*7D,,Tree,,118,-,-,1103670765,-,-
546,114,119,590661.1288,6136729.368,110457.1,5522.109506,N,1025.828118,E,4,7,,22.94,M,39.413,M,1.1,0008*7D,,Tree,,119,-,-,1103670864,-,-
547,166,174,590739.1133,6136689.924,124336.65,5522.087382,N,1025.901152,E,4,8,,22.792,M,39.415,M,0.6,0024*75,,Tree,,174,-,-,1034135709,-,-
548,169,177,590734.2001,6136689.406,124429.75,5522.087158,N,1025.896493,E,4,7,,22.771,M,39.415,M,1.8,0024*76,,Tree,,177,-,-,1034135708,-,-
549,170,179,590729.6419,6136688.989,124450.95,5522.086983,N,1025.892171,E,4,8,,23.084,M,39.415,M,2,0024*7D,,Tree,,179,-,-,1034135711,-,-
550,185,195,590756.3487,6136709.661,125148.15,5522.09783,N,1025.917847,E,4,10,,22.918,M,39.415,M,1.1,0024*77,,Tree,,195,-,-,1034135706,-,-
551,186,196,590760.3238,6136709.978,125200.8,5522.097956,N,1025.921615,E,4,11,,22.924,M,39.415,M,0.8,0024*76,,Tree,,196,-,-,1034135705,-,-
552,187,197,590764.2198,6136710.408,125211.85,5522.098145,N,1025.925311,E,4,12,,22.928,M,39.415,M,0.9,0024*7E,,Tree,,197,-,-,1034135473,-,-
553,202,212,590731.7504,6136725.325,125802.05,5522.106545,N,1025.894873,E,4,8,,22.953,M,39.415,M,2,0024*74,,Tree,,212,-,-,1034135470,-,-
554,205,215,590735.9046,6136725.777,125829.25,5522.106743,N,1025.898813,E,4,7,,22.953,M,39.415,M,1.3,0024*70,,Tree,,215,-,-,1034135703,-,-
555,207,217,590739.9249,6136725.99,125852.05,5522.106813,N,1025.902622,E,4,11,,22.826,M,39.415,M,1,0024*7A,,Tree,,217,-,-,1034135702,-,-
556,213,223,590769.5742,6136728.799,130041.3,5522.107998,N,1025.930736,E,4,7,,22.91,M,39.415,M,1.3,0024*75,,Tree,,223,-,-,1034135476,-,-
557,215,226,590773.3225,6136729.257,130108.85,5522.108203,N,1025.934292,E,4,7,,22.87,M,39.415,M,1.9,0024*7D,,Tree,,226,-,-,1034135475,-,-
558,216,227,590777.409,6136729.676,130122.75,5522.108384,N,1025.938167,E,4,10,,23.019,M,39.415,M,0.8,0024*79,,Tree,,227,-,-,1034135478,-,-
559,224,236,590771.2048,6136757.001,130539.8,5522.12318,N,1025.932828,E,4,10,,23.525,M,39.415,M,1.8,0024*7F,,Tree,,236,-,-,-,-,-
560,225,237,590759.5837,6136755.911,130601.45,5522.122722,N,1025.921809,E,4,11,,23.475,M,39.415,M,1.5,0024*74,,Tree,,237,-,-,-,-,-
561,226,238,590747.525,6136754.709,130622.25,5522.122208,N,1025.910374,E,4,11,,23.631,M,39.415,M,1.3,0024*74,,Tree,,238,-,-,-,-,-
562,275,289,590711.5363,6136806.549,133103.05,5522.150547,N,1025.877324,E,4,8,,22.783,M,39.415,M,2,0024*7A,,Tree,Removed,289,-,-,1202734486,-,-
563,276,290,590716.607,6136806.892,133114.6,5522.150676,N,1025.882129,E,4,8,,23.146,M,39.415,M,1.6,0024*76,,Tree,,290,-,-,1202734424,-,-
564,277,291,590721.5074,6136807.589,133145.3,5522.150997,N,1025.88678,E,4,11,,22.995,M,39.415,M,1.3,0024*76,,Tree,Removed,291,-,-,1202734487,-,-
565,278,292,590726.4497,6136807.941,133157.25,5522.151132,N,1025.891465,E,4,8,,23.37,M,39.415,M,2.3,0024*77,,Tree,,292,-,-,1202734423,-,-
566,279,293,590731.5743,6136808.437,133212.9,5522.151343,N,1025.896324,E,4,9,,23.424,M,39.415,M,0.9,0024*7A,,Tree,,293,-,-,1202734422,-,-
567,280,294,590736.5102,6136808.855,133226.75,5522.151513,N,1025.901003,E,4,9,,23.455,M,39.415,M,1.8,0024*71,,Tree,,294,-,-,1202734421,-,-
568,281,295,590741.5021,6136809.453,133245.6,5522.15178,N,1025.905739,E,4,10,,22.737,M,39.415,M,1.6,0024*7C,,Tree,Removed,295,-,-,-,-,-
569,282,296,590747.4316,6136810.082,133259.2,5522.152053,N,1025.911363,E,4,10,,23.154,M,39.415,M,1.2,0024*7E,,Tree,,296,-,-,1202734428,-,-
570,283,297,590752.2648,6136810.407,133318.95,5522.152175,N,1025.915943,E,4,13,,23.476,M,39.415,M,0.9,0024*70,,Tree,,297,-,-,1202734427,-,-
571,284,298,590757.4176,6136810.98,133337.5,5522.152427,N,1025.920831,E,4,11,,23.5,M,39.415,M,1.5,0024*71,,Tree,,298,-,-,1202734426,-,-
572,285,299,590762.2019,6136811.34,133350.45,5522.152568,N,1025.925366,E,4,9,,23.532,M,39.415,M,1.5,0024*71,,Tree,,299,-,-,1202734425,-,-
573,286,300,590767.2273,6136811.849,133403.9,5522.152787,N,1025.930132,E,4,10,,23.444,M,39.415,M,0.9,0024*78,,Tree,,300,-,-,1202734430,-,-
574,287,301,590772.1839,6136812.522,133427.65,5522.153094,N,1025.934836,E,4,9,,23.442,M,39.415,M,1.6,0024*74,,Tree,,301,-,-,1202734429,-,-
575,289,304,590672.3786,6136776.85,133825.75,5522.134974,N,1025.839688,E,5,7,,26.247,M,39.415,M,1.8,0024*73,,Tree,Collection of Trees,304,-,-,-,-,-
576,80,84,590671.3696,6136686.314,104857.15,5522.086187,N,1025.836973,E,4,9,,22.376,M,39.413,M,1.1,0008*7A,,Tree Stump,,84,-,-,1103670638,-,-
