ObjectID;OriginName;CoordOriginCode;AverageErrorCoord;Remark
59215;TV fra ISS Kloak og Indus;6;NULL;NULL
46772;TV fra ISS Kloak og Indus;6;NULL;NULL
22378;TV fra ISS Kloak & Indust;6;NULL;NULL
31575;TV fra ISS Kloak-& Indust;6;NULL;NULL
20775;TV fra ISS Kloak-& Indust;6;NULL;NULL
58007;TV fra ISS Kloak og Indus;6;NULL;NULL
98465;vcs-cgm-180125;5;40;
140915;Per Aarsleff A/S Åbyhøj;5;20;NULL
59218;TV fra ISS Kloak og Indus;6;NULL;NULL
10247;TV fra ISS Kloak-& Indust;6;NULL;NULL
42378;TV fra ISS Kloak og Indus;6;NULL;NULL
10224;TV fra ISS Kloak-& Indust;6;NULL;NULL
15179;TV fra ISS Kloak-& Indust;6;NULL;NULL
158937;vcs-cgm-190606;5;40;
79633;DIGITALISERET 22-04-2_001;NULL;NULL;NULL
13118;TV fra Sydjysk Kloak Indu;6;NULL;NULL
26772;TV fra ISS Kloak og Indus;6;NULL;NULL
102879;vcs-cgm XY(TV) DIM(P)_001;6;500;
44771;TV fra ISS Kloak Industri;6;NULL;NULL
13141;TV fra ISS Kloak og Indus;6;NULL;NULL
23174;TV fra ISS Kloak & Indust;6;NULL;NULL
5006;TV fra ISS Kloak-& Indust;6;NULL;NULL
35571;TV fra ISS Kloak-& Indust;6;NULL;NULL
27751;TV fra ISS Kloak-& Indust;6;NULL;NULL
63231;TV fra ISS Kloak og Indus;6;NULL;NULL
57575;TV fra ISS Kloak og Indus;6;NULL;NULL
96859;vcs-cgm-180131-3;5;40;
20781;TV fra ISS Kloak-& Indust;6;NULL;NULL
16785;TV fra ISS Kloak Industri;6;NULL;NULL
114;LE34-2012-11-02;5;20;NULL
26377;TV fra ISS Kloak og Indus;6;NULL;NULL
7004;TV fra ISS Kloak-& Indust;6;NULL;NULL
167742;vcs-cgm-190925-1;5;40;
63609;TV fra ISS Kloak og Indus;6;NULL;NULL
35972;TV fra ISS Kloak og Indus;6;NULL;NULL
61605;TV fra ISS Kloak og Indus;6;NULL;NULL
15574;TV fra ISS Kloak-& Indust;6;NULL;NULL
4605;TV-ISS Kloak og Industris;0;NULL;NULL
113284;vcs-cgm-180509;5;40;
35577;TV fra ISS Kloak-& Indust;6;NULL;NULL
53971;TV fra ISS Kloak og Indus;6;NULL;NULL
68;UOPLYST;0;NULL;NULL
14724;TV fra ISS Kloak-& Indust;6;NULL;NULL
10207;TV fra ISS Kloak-& Indust;6;NULL;NULL
99275;vcs-cgm_013;5;40;
28;LE34-2012-08-22;5;20;NULL
9809;TV fra ISS Kloak-& Indust;6;NULL;NULL
21170;TV fra ISS Kloak & Indust;6;NULL;NULL
174;LE34-2013-08-26;5;20;NULL
56779;TV fra ISS Kloak og Indus;6;NULL;NULL
57174;TV fra ISS Kloak og Indus;6;NULL;NULL
74;ENTREPRENØR_2008/01/02;5;NULL;NULL
192571;TC-anlæg;5;NULL;NULL
22796;TV fra ISS Kloak & Indust;6;NULL;NULL
131;LE34-2013-02-11;5;20;NULL
10210;TV fra ISS Kloak-& Indust;6;NULL;NULL
139315;Per Aarsleff A/S (110117);5;20;NULL
37174;TV fra ISS Kloak og Indus;6;NULL;NULL
16779;TV fra ISS Kloak Industri;6;NULL;NULL
22779;TV fra ISS Kloak & Indust;6;NULL;NULL
3403;Hvenegaard (totalstation);NULL;NULL;NULL
65206;TV fra ISS Kloak og Indus;6;NULL;NULL
14764;TV fra ISS Kloak-& Indust;6;NULL;NULL
28375;TV fra ISS Kloak-& Indust;6;NULL;NULL
31578;TV fra ISS Kloak-& Indust;6;NULL;NULL
42796;TV fra ISS Kloak og Indus;6;NULL;NULL
21571;TV fra ISS Kloak & Indust;6;NULL;NULL
13078;TV fra ISS Kloak-& Indust;6;NULL;NULL
157337;vcs-cgm-190411;5;40;
120108;vcs-cgm-180628-1_001;5;40;
189760;vcs-cgm-200520;5;40;
62813;TV fra ISS Kloak og Indus;6;NULL;NULL
63234;TV fra ISS Kloak og Indus;6;NULL;NULL
120506;vcs-cgm-180622;5;40;
157;LE34-2013-05-02;5;20;NULL
7811;TV fra ISS Kloak-& Indust;6;NULL;NULL
93258;GPS_2017_FKS;5;NULL;NULL
19172;TV fra ISS Kloak-& Indust;6;NULL;NULL
26789;TV fra ISS Kloak og Indus;6;NULL;NULL
142518;LE34-2013-05-14_001;NULL;NULL;NULL
33971;TV fra ISS Kloak-& Indust;6;NULL;NULL
14744;TV fra ISS Kloak-& Indust;6;NULL;NULL
25982;TV fra ISS Kloak & Indust;6;NULL;NULL
92056;vcs-cgm-180109-2;5;40;
42776;TV fra ISS Kloak og Indus;6;NULL;NULL
63211;TV fra ISS Kloak og Indus;6;NULL;NULL
137;LE34-2013-02-27;5;20;NULL
13121;"TV fra ";6;NULL;NULL
22773;TV fra ISS Kloak & Indust;6;NULL;NULL
28773;TV fra ISS Kloak-& Indust;6;NULL;NULL
65212;TV fra ISS Kloak og Indus;6;NULL;NULL
59212;TV fra ISS Kloak og Indus;6;NULL;NULL
22381;TV fra ISS Kloak & Indust;6;NULL;NULL
8;8;8;NULL;Oprindelsesdata ukendt kun kode angivet
19570;TV fra ISS Kloak-& Indust;6;NULL;NULL
31976;TV fra ISS Kloak-& Indust;6;NULL;NULL
52371;TV fra ISS Kloak og Indus;6;NULL;NULL
186159;vcs-cgm-200320;5;40;NULL
33991;TV fra ISS Kloak-& Indust;6;NULL;NULL
15597;TV fra ISS Kloak-& Indust;6;NULL;NULL
51;102099;5;10;Målt med GPS
68807;vcs-cgm_004;5;40;
27691;TV fra ISS Kloak-& Indust;6;NULL;NULL
151;LE34-2013-05-08;5;20;NULL
194;D20131120VANDCENTER SYD;5;40;NULL
137712;vcs-cgm-181012;5;40;
55972;TV fra ISS Kloak og Indus;6;NULL;NULL
57589;TV fra ISS Kloak og Indus;6;NULL;NULL
57595;TV fra ISS Kloak & Indust;6;NULL;NULL
40775;TV fra ISS Kloak og Indus;6;NULL;NULL
57197;TV fra ISS Kloak og Indus;6;NULL;NULL
59610;TV fra ISS Kloak og Indus;6;NULL;NULL
46377;TV fra ISS Kloak og Indus;6;NULL;NULL
21983;TV fra ISS Kloak & Indust;6;NULL;NULL
10230;TV fra ISS Kloak-& Indust;6;NULL;NULL
162939;vcs-cgm-190828;5;40;
79636;Geopartner GPS;5;NULL;NULL
65218;TV fra ISS Kloak og Indus;6;NULL;NULL
31590;TV fra ISS Kloak-& Indust;6;NULL;NULL
13067;TV fra ISS Kloak-& Indust;6;NULL;NULL
14727;TV fra ISS Kloak-& Indust;6;NULL;NULL
15606;TV fra ISS Kloak-& Indust;6;NULL;NULL
30379;TV fra ISS Kloak og Indus;6;NULL;NULL
46386;TV fra ISS Kloak og Indus;6;NULL;NULL
14750;TV fra ISS Kloak-& Indust;6;NULL;NULL
15583;TV fra ISS Kloak-& Indust;6;NULL;NULL
196573;vcs-cgm-200817;5;40;
42782;TV fra ISS Kloak og Indus;6;NULL;NULL
13900;Geopartner (Totalstation);5;NULL;NULL
140;HVENEGAARD (ENTR.);5;NULL;NULL
85633;TV-Norva24 Kloak og Indus;0;NULL;NULL
134913;Skønnet_001;1;NULL;NULL
32772;TV fra ISS Kloak og Indus;6;NULL;NULL
57578;TV fra ISS Kloak og Indus;6;NULL;NULL
163;LE34-2013-06-21;5;20;NULL
175348;&;6;NULL;NULL
117701;vcs-cgm-171120;5;40;
50771;TV fra ISS Kloak og Indus;6;NULL;NULL
57601;TV fra ISS Kloak og Indus;6;NULL;NULL
186;LE34-2013-10-14;5;20;NULL
78431;Aarsleff Langelinie J_001;5;20;NULL
116891;vcs-cgm-180410;5;40;
154933;vcs-cgm-190204;5;40;
21580;TV fra ISS Kloak & Indust;6;NULL;NULL
38374;TV fra ISS Kloak og Indus;6;NULL;NULL
99679;Per Aarsleff A/S-3;1;1000;
22785;TV fra ISS Kloak & Indust;6;NULL;NULL
26781;TV fra ISS Kloak og Indus;6;NULL;NULL
77;TOTALSTATION;5;NULL;NULL
146921;vcs-cgm-180815;5;40;
32377;TV fra ISS Kloak-& Indust;6;NULL;NULL
35580;TV fra ISS Kloak-& Indust;6;NULL;NULL
57183;TV fra ISS Kloak og Indus;6;NULL;NULL
63220;TV fra ISS Kloak og Indus;6;NULL;NULL
14733;TV fra ISS Kloak-& Indust;6;NULL;NULL
27754;TV fra ISS Kloak-& Indust;6;NULL;NULL
17;D20111114LIFA LANDINSPEK~;5;50;NULL
63612;TV fra ISS Kloak og Indus;6;NULL;NULL
91252;vcs-cgm-171208-2;5;40;
41972;TV fra ISS Kloak og Indus;6;NULL;NULL
21574;TV fra ISS Kloak & Indust;6;NULL;NULL
173742;vcs-cgm-190926_001;5;40;
62825;TV fra ISS Kloak og Indus;6;NULL;NULL
104883;vcs-cgm-180306;5;40;
10651;TV fra ISS Kloak-& Indust;6;NULL;NULL
23973;TV-ISS Kloak-& Industries;6;NULL;NULL
123;LE34-2012-12-12;5;20;NULL
13107;TV fra ISS Kloak & Indust;6;NULL;NULL
15566;TV fra ISS Kloak-& Indust;6;NULL;NULL
60;LANDINS_2010-06-10;5;NULL;NULL
88043;AARSLEFF LANGELINIE JVIS;5;20;NULL
36771;TV fra ISS Kloak-& Indust;6;NULL;NULL
57996;TV fra ISS Kloak og Indus;6;NULL;NULL
160137;vcs-cgm-190620;5;40;
83;NIVELLERET;5;NULL;NULL
10233;TV fra ISS Kloak-& Indust;6;NULL;NULL
152122;vcs-cgm-190221;5;40;
26383;TV fra ISS Kloak og Indus;6;NULL;NULL
129712;TVInspektion_Norva24 Kloa;6;NULL;NULL
86835;vcs-cgm-170925;5;40;
123712;vcs-cgm-180618;5;40;
142115;Ukendt-1;0;NULL;NULL
19579;TV fra ISS Kloak-& Indust;6;NULL;NULL
18769;nedstik FBN;0;NULL;NULL
108083;Per Aarsleff A/S_002;5;NULL;NULL
13150;TV fra ISS Kloak & Indust;6;NULL;NULL
27757;TV fra ISS Kloak-& Indust;6;NULL;NULL
10213;TV fra ISS Kloak-& Indust;6;NULL;NULL
166543;vcs-cgm-190920;5;40;
49171;TV fra ISS Kloak og Indus;6;NULL;NULL
13124;TV fra Sydjysk Kloak Indu;6;NULL;NULL
22782;TV fra ISS Kloak & Indust;6;NULL;NULL
34;LANDINSPEKTØR HVENEGAARD;5;NULL;NULL
40;SKØNNET 2010-03-23;NULL;NULL;NULL
34000;TV fra ISS Kloak-& Indust;6;NULL;NULL
48773;TV fra ISS Kloak og Indus;6;NULL;NULL
54773;TV fra ISS Kloak og Indus;6;NULL;NULL
23180;TV fra ISS Kloak & Indust;6;NULL;NULL
183;LE34-2013-09-25;5;20;NULL
31979;TV fra ISS Kloak og Indus;6;NULL;NULL
39974;TV fra ISS Kloak og Indus;6;NULL;NULL
160;LE34-2013-06-11;5;20;NULL
3406;120112_Orbicon;NULL;NULL;NULL
57186;TV fra ISS Kloak og Indus;6;NULL;NULL
21972;TV fra ISS Kloak & Indust;6;NULL;NULL
176945;vcs-cgm-191203;5;40;
14710;TV fra ISS Kloak-& Indust;6;NULL;NULL
22370;TV fra ISS Kloak & Indust;6;NULL;NULL
27694;TV fra ISS Kloak-& Indust;6;NULL;NULL
179756;Geopartner (Scanning);5;NULL;NULL
103;DAS5-20040505-5-0;5;NULL;NULL
9008;TV fra ISS Kloak-& Indust;6;NULL;NULL
33980;TV fra ISS Kloak-& Indust;6;NULL;NULL
42387;TV fra ISS Kloak og Indus;6;NULL;NULL
119307;vcs-cgm-180719;5;500;
13087;TV fra ISS Kloak-& Indust;6;NULL;NULL
14747;TV fra ISS Kloak-& Indust;6;NULL;NULL
15586;TV fra ISS Kloak-& Indust;6;NULL;NULL
89652;Geopartner (Nedstik);5;NULL;NULL
40372;TV fra ISS Kloak og Indus;6;NULL;NULL
55975;TV fra ISS Kloak og Indus;6;NULL;NULL
57598;TV fra ISS Kloak og Indus;6;NULL;NULL
59221;TV fra ISS Kloak og Indus;6;NULL;NULL
28384;TV fra ISS Kloak-& Indust;6;NULL;NULL
92457;vcs-cgm-171207;5;40;
13130;TV fra Sydjysk Kloak Indu;6;NULL;NULL
28776;TV fra ISS Kloak-& Indust;6;NULL;NULL
42785;TV fra ISS Kloak og Indus;6;NULL;NULL
19971;TV fra ISS Kloak-& Indust;6;NULL;NULL
25971;TV fra ISS Kloak & Indust;6;NULL;NULL
97;TOTALSTATION_2008/10/07;5;NULL;NULL
46380;TV fra ISS Kloak og Indus;6;NULL;NULL
14753;TV fra ISS Kloak-& Indust;6;NULL;NULL
7820;TV fra ISS Kloak-& Indust;6;NULL;NULL
65215;TV fra ISS Kloak og Indus;6;NULL;NULL
52772;TV fra ISS Kloak og Indus;6;NULL;NULL
28378;TV fra ISS Kloak-& Indust;6;NULL;NULL
143;LE34-2013-03-08;5;20;NULL
168544;vcs-cgm-191016;5;40;
62822;TV fra ISS Kloak og Indus;6;NULL;NULL
1803;Geopartner (Nivellement);5;NULL;NULL
32775;TV fra ISS Kloak og Indus;6;NULL;NULL
57581;TV fra ISS Kloak og Indus;6;NULL;NULL
180947;vcs-lol-191111;5;40;
120;D20120215AARSLEFF;5;50;NULL
38371;TV fra ISS Kloak og Indus;6;NULL;NULL
99676;Per Aarsleff A/S_001;5;20;
131312;TVInspektion_FKSSlamson A;6;NULL;NULL
16768;TV fra ISS Kloak Industri;6;NULL;NULL
22387;TV fra ISS Kloak & Indust;6;NULL;NULL
161737;vcs-cgm-190607_001;5;40;
100077;vcs-cgm XY(S) DIM(P);1;500;
154930;vcs-cgm-190318-1;5;40;
122112;LIFA A/S_005;5;20;
57180;TV fra ISS Kloak og Indus;6;NULL;NULL
143715;vcs-cgm-181011-1;5;40;
166;LE34-2013-07-11;5;20;NULL
29171;TV fra ISS Kloak Industri;6;NULL;NULL
98866;vcs-cgm-180227_001;5;40;
42779;TV fra ISS Kloak og Indus;6;NULL;NULL
56771;TV fra ISS Kloak og Indus;6;NULL;NULL
42384;TV fra ISS Kloak og Indus;6;NULL;NULL
59619;TV fra ISS Kloak og Indus;6;NULL;NULL
15580;TV fra ISS Kloak-& Indust;6;NULL;NULL
21577;TV fra ISS Kloak & Indust;6;NULL;NULL
184960;Geopartner (Stikrappo_002;7;NULL;NULL
47571;Digitaliseret fra kort;3;NULL;NULL
117704;vcs-cgm-171120_001;5;40;
146918;vcs-cgm-190109;5;40;
31587;TV fra ISS Kloak-& Indust;6;NULL;NULL
32374;TV fra ISS Kloak-& Indust;6;NULL;NULL
15603;TV fra ISS Kloak-& Indust;6;NULL;NULL
30382;TV fra ISS Kloak og Indus;6;NULL;NULL
175345;vcs-cgm-191126-2;6;500;
10216;TV fra ISS Kloak-& Indust;6;NULL;NULL
178949;vcs-cgm-191121-1;5;40;
64405;Geopartner (Nivellenemt);5;NULL;NULL
113685;vcs-cgm-180529;5;40;
14770;TV fra ISS Kloak-& Indust;6;NULL;NULL
58013;TV fra ISS Kloak og Indus;6;NULL;NULL
39576;TV fra ISS Kloak og Indus;6;NULL;NULL
13110;TV fra ISS Kloak & Indust;6;NULL;NULL
20;D20120516LANDINSPEKTØRFI~;5;50;NULL
29981;TV fra ISS Kloak og Indus;6;NULL;NULL
80;HVENEGAARD (NIV);5;NULL;NULL
63217;TV fra ISS Kloak og Indus;6;NULL;NULL
10654;TV fra ISS Kloak-& Indust;6;NULL;NULL
13064;TV fra ISS Kloak-& Indust;6;NULL;NULL
45573;TV fra ISS Kloak og Indus;6;NULL;NULL
23970;GMCB_opmålt;5;NULL;NULL
30376;TV fra ISS Kloak og Indus;6;NULL;NULL
26778;TV fra ISS Kloak og Indus;6;NULL;NULL
9815;TV fra ISS Kloak-& Indust;6;NULL;NULL
186961;vcs-cgm-200511;5;40;NULL
170141;vcs-cgm-191015;5;40;
10253;TV fra ISS Kloak-& Indust;6;NULL;NULL
63615;TV fra ISS Kloak og Indus;6;NULL;NULL
63618;TV fra ISS Kloak og Indus;6;NULL;NULL
54372;TV fra ISS Kloak og Indus;6;NULL;NULL
41975;TV fra ISS Kloak og Indus;6;NULL;NULL
13502;TV fra ISS Kloak og Indus;6;NULL;NULL
10648;TV fra ISS Kloak-& Indust;6;NULL;NULL
14730;TV fra ISS Kloak-& Indust;6;NULL;NULL
13127;TV fra Sydjysk Kloak Indu;6;NULL;NULL
28779;TV fra ISS Kloak-& Indust;6;NULL;NULL
13104;TV fra ISS Kloak & Indust;6;NULL;NULL
180;LE34-2013-09-27;5;20;NULL
15168;TV fra ISS Kloak-& Indust;6;NULL;NULL
175743;"TVInspektion_ISS Kloak-& ";6;NULL;NULL
93662;vcs-cgm-170928;5;40;NULL
13505;TV fra ISS Kloak & Indust;6;NULL;NULL
10236;TV fra ISS Kloak-& Indust;6;NULL;NULL
23183;TV fra ISS Kloak & Indust;6;NULL;NULL
57;GPS_2009/10/27;5;NULL;NULL
14713;TV fra ISS Kloak-& Indust;6;NULL;NULL
57999;TV fra ISS Kloak og Indus;6;NULL;NULL
30774;TV fra ISS Kloak og Indus;6;NULL;NULL
88444;vcs-cgm-171114;5;40;
13147;TV fra ISS Kloak og Indus;6;NULL;NULL
21969;TV fra ISS Kloak-& Indust;6;NULL;NULL
21975;TV fra ISS Kloak & Indust;6;NULL;NULL
14;ENTREPRENØR;8;NULL;NULL
108484;Per Aarsleff A/S_003;5;20;NULL
31982;TV fra ISS Kloak-& Indust;6;NULL;NULL
39971;TV fra ISS Kloak og Indus;6;NULL;NULL
37;LE34-2012-07-30;5;20;NULL
182550;vcs-cgm-200123;5;40;
87236;vcs-cgm-171026;5;40;
156533;vcs-cgm-190327_002;5;40;
33997;TV fra ISS Kloak-& Indust;6;NULL;NULL
23177;TV fra ISS Kloak & Indust;6;NULL;NULL
191767;vcs-lol-191204;5;40;NULL
31584;TV fra ISS Kloak-& Indust;6;NULL;NULL
59224;TV fra ISS Kloak og Indus;6;NULL;NULL
28381;TV fra ISS Kloak-& Indust;6;NULL;NULL
9005;Aarsleff Langelinie JV;5;20;NULL
33977;TV fra ISS Kloak-& Indust;6;NULL;NULL
39977;TV fra ISS Kloak og Indus;6;NULL;NULL
59616;TV fra ISS Kloak og Indus;6;NULL;NULL
46383;TV fra ISS Kloak og Indus;6;NULL;NULL
19974;TV fra ISS Kloak-& Indust;6;NULL;NULL
168541;vcs-lol-191028;5;40;NULL
14707;TV fra ISS Kloak-& Indust;6;NULL;NULL
16373;TV fra ISS Kloak Industri;6;NULL;NULL
7817;TV fra ISS Kloak-& Indust;6;NULL;NULL
52775;TV fra ISS Kloak og Indus;6;NULL;NULL
100;DAS5-20040315-5-0;5;NULL;NULL
33983;TV fra ISS Kloak-& Indust;6;NULL;NULL
19576;TV fra ISS Kloak-& Indust;6;NULL;NULL
13084;TV fra ISS Kloak-& Indust;6;NULL;NULL
62805;TV fra ISS Kloak og Indus;6;NULL;NULL
16771;TV fra ISS Kloak Industri;6;NULL;NULL
197774;vcs-cgm-200903;5;40;
196974;Geeopartner (Nedstik);8;NULL;NULL
198574;vcs-cgm-200813;5;40;
11;0;0;NULL;Oprindelsesdata ukendt kun kode angivet
198174;Geopartner (Nivellemen_03;5;NULL;NULL
197374;vcs-cgm-200827;5;NULL;NULL
1;1;1;NULL;Oprindelsesdata ukendt kun kode angivet
198575;vcs-lol-200115;5;40;
